processo,proponente,nome_projeto,sli,segmento_cultural,cnpj,municipio,uf,regiao,valor_aprovado,valor_captado,saldo_disponivel,percentual_captado,data_publicacao,data_inicio_captacao,data_fim_captacao,ano_aprovacao,status,score_prioridade,lei,area,is_real
262394,23.970.192 ADIA DA SILVA FREITAS ANSELMI,Circulação Sutil Companhia de Dança,,Apresentação ou Performance de Dança,23970192000164,Curitiba,PR,Sul,156653.3033,0.0,156653.3033,0.0,2026-05-01,2026-05-01,2027-09-30,2026,Captando,0.775,Rouanet,Cultura,True
261490,MARCELO MARTINS GARCIA,Ribada Barranqueira,,Apresentação/Gravação de Música Regional,***579686**,Pirapora,MG,Sudeste,192489.74,0.0,192489.74,0.0,2026-03-09,2026-03-09,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261494,TASSIANA ARAUJO,25º Festival Dançaraxá,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***480636**,Brasília,DF,Centro-Oeste,436014.1484,0.0,436014.1484,0.0,2026-06-01,2026-06-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263409,COMPANHIA DE TEATRO IMAGINARTE,"Jesus de Nazaré – 40 Anos: Teatro Popular, Formação e Circulação",,Apresentação ou Performance de Teatro,13434178000192,Petrolina,PE,Nordeste,202589.75,0.0,202589.75,0.0,2026-11-30,2026-11-30,2028-11-30,2026,Captando,0.775,Rouanet,Cultura,True
261809,ANTONIO EDUARDO WAACK DE ALMEIDA,A dança infinita de Igor Xavier na espiral do tempo,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***816008**,Matão,SP,Sudeste,89311.2002,0.0,89311.2002,0.0,2026-10-30,2026-10-30,2027-10-30,2026,Captando,0.775,Rouanet,Cultura,True
260869,PEDRO IVO FERREIRA FERNANDES,Percorrendo os Caminhos de Ouro Preto - digitalização 3D de para registro arquitetônico e artístico,,Acervos arquivísticos culturais do Patrimônio,***351856**,Belo Horizonte,MG,Sudeste,499999.8296,0.0,499999.8296,0.0,2026-04-01,2026-04-01,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262817,MARIA SALETE VASCONCELOS ALMEIDA 91388961091,14ª COMIC CON RS,,Exposição Cultural / Artística,22626731000180,Aceguá,RS,Sul,164511.5996,0.0,164511.5996,0.0,2026-06-01,2026-06-01,2029-05-31,2026,Captando,0.775,Rouanet,Cultura,True
263401,GEORGE DE SOUSA ALEXANDRE,Rosa dos Ventos - O Brasil em Música,,Apresentação ou Performance de Teatro,***584153**,Fortaleza,CE,Nordeste,221992.6504,0.0,221992.6504,0.0,2026-08-10,2026-08-10,2027-02-28,2026,Captando,0.775,Rouanet,Cultura,True
2515046,AGENCIA DE DESENVOLVIMENTO E INOVACAO SOCIOCULTURAL - ADECULT,Sociedade de Impacto - Cultura em Movimento,,Empreendedorismo Cultural,30017987000118,Cachoeiro de Itapemirim,ES,Sudeste,354926.0,0.0,354926.0,0.0,2026-07-02,2026-07-02,2027-07-02,2025,Captando,0.775,Rouanet,Cultura,True
260885,DINORA MELO DE OLIVEIRA,Carnaval das Flores,,Apresentação/Gravação de Música Instrumental,***899686**,Belo Horizonte,MG,Sudeste,498767.5,0.0,498767.5,0.0,2026-04-30,2026-04-30,2027-04-30,2026,Captando,0.775,Rouanet,Cultura,True
262779,26.923.582 ANDREA PERRONE,Songbook Andrea Perrone – Afinação DADGAD no Violão Brasileiro,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,26923582000171,Porto Alegre,RS,Sul,150950.7041,0.0,150950.7041,0.0,2026-04-24,2026-04-24,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261512,ASSOCIACAO BRASILEIRA DE BARES E RESTAURANTES REGIONAL SERRAS DE MINAS,PROGRAMAÇÃO CULTURAL DO FESTIVAL ABRASEL DE GASTRONOMIA E CULTURA,,Apresentação/Gravação de Música Regional,23681456000160,Viçosa,MG,Sudeste,322393.5,0.0,322393.5,0.0,2027-01-01,2027-01-01,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262443,FUNDACAO CULTURAL DE SAO CARLOS,PRESERVAÇÃO E DIFUSÃO DE ACERVO CULTURAL DA CASA DA MEMÓRIA DE SÃO CARLOS – etapa 2,,Acervos arquivísticos culturais do Patrimônio,19498254000100,São Carlos,SC,Sul,138600.0,0.0,138600.0,0.0,2026-11-01,2026-11-01,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
260898,RICARDO LIMA CAMPOS,Expedição Digital: Experiência Interativa sobre a História do Brasil,,Prod. Av Games,***257398**,São Paulo,SP,Sudeste,110200.0,0.0,110200.0,0.0,2026-07-01,2026-07-01,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262785,LUCAS LIMA MARTINS,Do Mar ao Sertão: Sabores e Caminhos do Ceará,,Prod. AV curta/média mtragem/Tv Edu Cult,28322294000197,Fortaleza,CE,Nordeste,273360.0,2408.0,270952.0,0.9,2025-12-18,2025-12-18,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263367,40.618.131 FRANCISCO JUCINERIO FELIX FILHO,Oh! Terrinha Boa! – Circuito de Circulação Teatral com Formação de Público e Mediação Cultural,,Apresentação ou Performance de Teatro,40618131000151,Cajazeiras,PB,Nordeste,185328.0,0.0,185328.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
264092,ADELMO CASE DO NASCIMENTO,NegraCor 20 Anos de Axé,,Apresentação/Gravação de Música Regional,***735295**,Salvador,BA,Nordeste,354337.5,0.0,354337.5,0.0,2026-11-16,2026-11-16,2029-12-31,2026,Captando,0.775,Rouanet,Cultura,True
260917,33.800.828 REBECA ZOOTTI MEIRA,O Concreto e o Imaginado,,Prod. AV curta/média mtragem/Tv Edu Cult,33800828000183,São Bernardo do Campo,SP,Sudeste,365981.4824,0.0,365981.4824,0.0,2026-03-01,2026-03-01,2027-03-01,2026,Captando,0.775,Rouanet,Cultura,True
262422,REINALDO DE MAYO ZORZETTI,A ARTE DO TOQUE - A CURA COM ARTE,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,28656728000195,Presidente Prudente,SP,Sudeste,494683.1914,0.0,494683.1914,0.0,2027-01-10,2027-01-10,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263334,65.688.430 MARIA LUCIVANIA DE SOUSA CRUZ,A República das ideias contemporâneas,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,65688430000193,Brasília,DF,Centro-Oeste,199955.25,0.0,199955.25,0.0,2026-06-17,2026-06-17,2029-04-17,2026,Captando,0.775,Rouanet,Cultura,True
262071,MURPHY S- SOLUCOES DIGITAIS LTDA,Festa do Peixe,,Apresentação ou Performance de Dança,10770465000185,Bom Retiro do Sul,RS,Sul,199650.0,0.0,199650.0,0.0,2026-07-01,2026-07-01,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263314,Rene de Lima Sobral,AMOR AO SAMBA,,Apresentação/Gravação Música Popular Cantada,***330478**,Cotia,SP,Sudeste,489802.9492,0.0,489802.9492,0.0,2026-05-04,2026-05-04,2027-05-04,2026,Captando,0.775,Rouanet,Cultura,True
262774,49.644.810 JULIO CESAR ELOI DOS SANTOS,ORQUESTRA POPULAR DE SAO CAETANO DO SUL - PRIMEIRA EDIÇAO,,Empreend Ações Educ-Cult/Capacitação/Treinamento,49644810000170,São Roque,SP,Sudeste,403002.6016,0.0,403002.6016,0.0,2026-05-01,2026-05-01,2029-04-30,2026,Captando,0.775,Rouanet,Cultura,True
260906,MARCOLINI FILMES LTDA,O SILÊNCIO QUE CONECTA,,Prod. AV curta/média mtragem/Tv Edu Cult,05260263000153,Rio de Janeiro,RJ,Sudeste,450595.1992,0.0,450595.1992,0.0,2026-08-28,2026-08-28,2029-02-28,2026,Captando,0.775,Rouanet,Cultura,True
264120,KARINA DE PAULA VEZZARO,Edição do livro O preço da carne,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***639408**,Guarulhos,SP,Sudeste,120730.5,0.0,120730.5,0.0,2026-12-01,2026-12-01,2029-12-01,2026,Captando,0.775,Rouanet,Cultura,True
263297,ASSOCIACAO CULTURAL ILE AXE DUDU,I Festival coisas de pretos- Mês da consciência,,Apresentação/Gravação Música Popular Cantada,57597892000177,Registro,SP,Sudeste,199999.92,0.0,199999.92,0.0,2027-01-01,2027-01-01,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261555,WILLIAN FABRICIO MACIEL 22059259894,Circulação do Espetáculo Teatral O Tesouro de Cascudo em Bibliotecas Públicas/Escolas/Teatros do Interior Paulista,,Apresentação ou Performance de Teatro,24650677000133,Lençóis Paulista,SP,Sudeste,483936.744,0.0,483936.744,0.0,2026-08-01,2026-08-01,2028-02-01,2026,Captando,0.775,Rouanet,Cultura,True
260959,INSTITUTO RAMACRISNA,Espetáculo: Mala de Leitura,,Apresentação ou Performance de Teatro,17283532000186,Betim,MG,Sudeste,434650.7119,0.0,434650.7119,0.0,2026-05-25,2026-05-25,2027-05-27,2026,Captando,0.775,Rouanet,Cultura,True
261854,MURPHY S- SOLUCOES DIGITAIS LTDA,"Tradição, Folclore e Gauchismo",,Apresentação ou Performance de Dança,10770465000185,Bom Retiro do Sul,RS,Sul,199693.4492,0.0,199693.4492,0.0,2026-07-01,2026-07-01,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263285,63.427.567 ROSALIE MELO DE ANDRADE STERNBERG,Circuito Turístico da Renda de Bilros de Arraial do Cabo,,Ações de Educação Patrimonial,63427567000169,Arraial do Cabo,RJ,Sudeste,271844.0996,0.0,271844.0996,0.0,2026-10-02,2026-10-02,2027-08-01,2026,Captando,0.775,Rouanet,Cultura,True
2511608,EDITORA BRASILEIRA DE ARTE E CULTURA LTDA.,Mário Covas,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,08219513000108,Santos,SP,Sudeste,360574.5,0.0,360574.5,0.0,2025-11-23,2025-11-23,2027-06-23,2025,Captando,0.775,Rouanet,Cultura,True
261824,ASSOCIACAO DE PESQUISA E PROJECAO FOLCLORICA POR DO SOL,Fefosol 2027 - Festival de Folclore de Quinta do Sol,,Apresentação ou Performance de Dança,09392776000179,Quinta do Sol,PR,Sul,374241.0601,0.0,374241.0601,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261212,INSTITUTO HUMANIZA,FESTIVAL CONDÁ DE MÚSICA SERTANEJA,,Apresentação/Gravação de Música Regional,14164259000263,Campos Novos,SC,Sul,170364.1504,0.0,170364.1504,0.0,2026-10-01,2026-10-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263265,MARIA CULTURA LTDA,Festival Jazz Trancoso - Ano 6,,Apresentação/Gravação de Música Instrumental,43623555000100,Porto Seguro,BA,Nordeste,344594.25,35000.0,309594.25,10.2,2026-06-01,2026-06-01,2027-04-30,2026,Captando,0.775,Rouanet,Cultura,True
262754,CINTIA PEREIRA PRODUCAO & CULTURA LTDA,"Aleyson Scopel, piano",,Apresentação/Gravação de Música Erudita,26729304000188,Rio de Janeiro,RJ,Sudeste,222425.0,0.0,222425.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262756,LUCIANO COELHO,FESTIVAL DE FORMAÇÃO MUSICAL - LUCIANO COELHO,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***978779**,Brusque,SC,Sul,191843.5747,0.0,191843.5747,0.0,2026-07-15,2026-07-15,2027-03-16,2026,Captando,0.775,Rouanet,Cultura,True
262077,PARCEC SERVICOS E PRODUCOES LTDA,Passarinhada Atlântica ,,Exposição Cultural / Artística,19977515000174,Conceição do Jacuípe,BA,Nordeste,61926.25,0.0,61926.25,0.0,2026-05-01,2026-05-01,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
260994,SELMA MARIA KUASNE 11884930867,Divera!,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,13345750000147,Piracaia,SP,Sudeste,364864.5,0.0,364864.5,0.0,2027-03-05,2027-03-05,2027-12-30,2026,Captando,0.775,Rouanet,Cultura,True
262735,FERNANDA ARAUJO COUTO E MELO NOGUEIRA,"POR TRÁS DA EXPERIÊNCIA: DIREITO, CULTURA E RESPONSABILIDADE NA PRODUÇÃO DE EVENTOS",,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***878846**,Belo Horizonte,MG,Sudeste,199970.0996,0.0,199970.0996,0.0,2026-05-01,2026-05-01,2029-04-30,2026,Captando,0.775,Rouanet,Cultura,True
263244,DV EM ACAO ,IIº Festival de Dança de Indaial,,Apresentação ou Performance de Dança,31321395000158,Brasília,DF,Centro-Oeste,119988.0,0.0,119988.0,0.0,2027-10-10,2027-10-10,2030-09-07,2026,Captando,0.775,Rouanet,Cultura,True
264161,GERALDO MAGELLA RODRIGUES MOREIRA DA SILVA 08660003640,Nossa Senhora de Itaúna ,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,29833786000100,Itaúna,MG,Sudeste,286310.9688,0.0,286310.9688,0.0,2026-05-26,2026-05-26,2027-05-26,2026,Captando,0.775,Rouanet,Cultura,True
261021,KEITH ANNE FERREIRA MAGALHAES,Projeto Manaus,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***369682**,Manaus,AM,Norte,196495.1992,0.0,196495.1992,0.0,2026-03-01,2026-03-01,2029-03-01,2026,Captando,0.775,Rouanet,Cultura,True
262718,SIMONE PRICOLI DE MELLO,A Queridinha,,Apresentação ou Performance de Teatro,***696278**,São Paulo,SP,Sudeste,460498.5,0.0,460498.5,0.0,2026-07-15,2026-07-15,2029-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263259,DANIEL LOURENCO GONCALVES,Gravação de DVD Lorraine Oliver,,Apresentação/Gravação Música Popular Cantada,***441051**,Catalão,GO,Centro-Oeste,198915.75,0.0,198915.75,0.0,2027-01-23,2027-01-23,2029-03-31,2026,Captando,0.775,Rouanet,Cultura,True
262327,OTAVIO DAMASCENO MACIEL FILHO,Festival Música da Alma 2026,,Apresentação/Gravação de Música Instrumental,***636194**,Tibau do Sul,RN,Nordeste,199733.3684,0.0,199733.3684,0.0,2027-01-01,2027-01-01,2027-04-30,2026,Captando,0.775,Rouanet,Cultura,True
262698,RD LONGEVIDADE - CONSULTORIA EM GERONTOLOGIA LTDA,A Cultura do Cuidado à Serviço de um Envelhecimento Digno,,Exposição Cultural / Artística,43678398000122,Rio de Janeiro,RJ,Sudeste,199975.3801,0.0,199975.3801,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262703,"ASSOCIACAO RECREATIVA E CULTURAL DOS PESCADORES,MARISQUEIRAS E AGRICULTORES FAMILIARES DE CABUCU",Ritmos de Cabuçu: Formação Musical em Percussão com Inclusão Social para Crianças e Adolescentes,,Empreend Ações Educ-Cult/Capacitação/Treinamento,28167381000117,Saubara,BA,Nordeste,300861.0,0.0,300861.0,0.0,2027-01-01,2027-01-01,2028-01-01,2026,Captando,0.775,Rouanet,Cultura,True
250200,CINE MASSAPE PRODUTORA LTDA,1ª Mostra Audiovisual Africantos,,Difusão de acerv e conteúdo AV diver meios/suporte,46223383000168,Aracaju,SE,Nordeste,198554.837,0.0,198554.837,0.0,2025-02-03,2025-02-03,2028-02-03,2025,Captando,0.775,Rouanet,Cultura,True
261027,LUIZ ANTONIO MARIANO,SEM FRONTEIRAS,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***816209**,Apucarana,PR,Sul,199993.1992,0.0,199993.1992,0.0,2027-01-01,2027-01-01,2027-10-01,2026,Captando,0.775,Rouanet,Cultura,True
262302,ANDRE ALVES JOSE FERREIRA,VOZES DA BAIXADA – MÚSICA E OPORTUNIDADE,,Apresentação/Gravação de Música Regional,***875287**,São João de Meriti,RJ,Sudeste,149977.5752,0.0,149977.5752,0.0,2026-08-01,2026-08-01,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263215,PATRICIA FARIA,TRABALHOS DA TERRA - Fotografias de Carlos Teixeira,,Exposição Cultural / Artística,***127666**,Belo Horizonte,MG,Sudeste,321942.0752,0.0,321942.0752,0.0,2026-08-03,2026-08-03,2027-02-01,2026,Captando,0.775,Rouanet,Cultura,True
261878,THEREZINHA PETRY CARDONA 23116242020,  TRICORDI,,Apresentação/Gravação de Música Erudita,14479606000166,Montenegro,RS,Sul,69812.9302,0.0,69812.9302,0.0,2026-03-20,2026-03-20,2026-12-30,2026,Captando,0.775,Rouanet,Cultura,True
263224,MARILIS DE CASSIA BARBOSA RISSATO,Valores Civilizatorios Afro- Brasileiro Quintal da M@ Preta,,Ações de Educação Patrimonial,***012768**,Itatiba,SP,Sudeste,195096.0,0.0,195096.0,0.0,2026-05-31,2026-05-31,2029-12-31,2026,Captando,0.775,Rouanet,Cultura,True
250360,Ana Marcia Andrade, Projeto Kausa,,Projetos Audiovisuais Transmidiáticos,***093636**,Brasília,DF,Centro-Oeste,176965.8,107054.07,69911.72999999998,60.5,2025-04-20,2025-04-20,2027-02-28,2025,Captando,0.775,Rouanet,Cultura,True
263204,RODRIGO DA SILVA MOREIRA,Cordas Culturais: Oficina Itinerante de Violão e Teoria Musical,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***418167**,Paty do Alferes,RJ,Sudeste,206028.9004,0.0,206028.9004,0.0,2026-09-01,2026-09-01,2027-11-30,2026,Captando,0.775,Rouanet,Cultura,True
264172,JORGE LUIZ DE FIGUEIREDO GOMES,Memória Eterna: Patrimônio Funerário e Arte Sacra de Recife,,Exposição Cultural / Artística,***337584**,Jaboatão dos Guararapes,PE,Nordeste,490303.0,0.0,490303.0,0.0,2026-11-01,2026-11-01,2028-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263209,30.891.939 PEDRO LAGO,"Haikai, Uai! Um trem que liga Minas ao Japão - Publicação de livro de haikais e ações de formação literária",,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,30891939000154,São João del Rei,MG,Sudeste,110829.5594,0.0,110829.5594,0.0,2026-04-01,2026-04-01,2027-03-31,2026,Captando,0.775,Rouanet,Cultura,True
261625,Camila Sartorelli,Mamma Mias,,Apresentação ou Performance de Teatro,***088488**,São Paulo,SP,Sudeste,493168.5,0.0,493168.5,0.0,2026-05-01,2026-05-01,2027-05-31,2026,Captando,0.775,Rouanet,Cultura,True
263186,GRUPO CULTURAL MENINAS DE SINHA,Festejo das Meninas - Comemoracao dos 30 anos das Meninas de Sinha,,Apresentação/Gravação de Música Regional,09553643000137,Belo Horizonte,MG,Sudeste,492972.4805,0.0,492972.4805,0.0,2027-01-01,2027-01-01,2027-06-30,2026,Captando,0.775,Rouanet,Cultura,True
262222,27.779.146 DANIEL AFONSO D AGOSTINI,ESCOLA SOBRE RODAS,,Empreend Ações Educ-Cult/Capacitação/Treinamento,27779146000133,Herval d'Oeste,SC,Sul,305983.7109,0.0,305983.7109,0.0,2027-03-01,2027-03-01,2028-05-31,2026,Captando,0.775,Rouanet,Cultura,True
261104,ASSOCIACAO ORQUESTRA DE VIOLEIROS TROPEIROS DO BEBEDOURO,TROPEIROS,,Apresentação/Gravação de Música Regional,58645720000194,Bebedouro,SP,Sudeste,403140.7238,0.0,403140.7238,0.0,2026-10-01,2026-10-01,2027-09-30,2026,Captando,0.775,Rouanet,Cultura,True
262011,TOMA MARKETING DE IMPACTO LTDA,FELIZ CIDADE – FESTIVAL DO RISO,,Apresentação ou Performance de Teatro,27862957000101,Florianópolis,SC,Sul,368665.0022,0.0,368665.0022,0.0,2026-05-15,2026-05-15,2026-12-31,2026,Captando,0.775,Rouanet,Cultura,True
263163,CEPAR CULTURAL ASSESSORIA EM PROJETOS LTDA,Amigos da Natureza 2ª edição,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,09242168000188,São Paulo,SP,Sudeste,480262.6382,0.0,480262.6382,0.0,2027-02-01,2027-02-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
264215,48.097.871 MICHAEL DOUGLAS MOREIRA MATOS,Escritores da Esperança - Formação literária e protagonismo juvenil por meio da escrita,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,48097871000100,Jacobina,BA,Nordeste,499989.5996,0.0,499989.5996,0.0,2026-07-15,2026-07-15,2027-07-31,2026,Captando,0.775,Rouanet,Cultura,True
262117,ADCE PRODUCAO CULTURAL LTDA,MAR DE HISTÓRIAS,,Prod Av Radio/Podcast,01279950000160,Recife,PE,Nordeste,317121.75,0.0,317121.75,0.0,2026-07-01,2026-07-01,2027-07-01,2026,Captando,0.775,Rouanet,Cultura,True
2512081,FACULDADE DE CINEMA E EDUCACAO LTDA,FILME ETNOGRÁFICO COMO PRÁTICA EDUCATIVA,,Ações de capacitação e treinamento de pessoa,07251833000174,São Luís,MA,Nordeste,191193.75,0.0,191193.75,0.0,2025-12-19,2025-12-19,2028-12-31,2025,Captando,0.775,Rouanet,Cultura,True
264188,29.605.457 YURI STEIN RODRIGUES,A Música Sertaneja Através das Gerações,,Apresentação/Gravação de Música Regional,29605457000101,Santa Rosa,RS,Sul,199435.5,0.0,199435.5,0.0,2026-08-01,2026-08-01,2029-08-01,2026,Captando,0.775,Rouanet,Cultura,True
262645,ARISTOTELES BARRETO DE ARAUJO SARMENTO,BLOQUINHO DO TOTE BARRETO KIDS,,Apresentação/Gravação de Música Regional,***092484**,Tenente Ananias,RN,Nordeste,89100.0,0.0,89100.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
264175,FABIA MIRANDA DOS PASSOS ATUACAO E VISAGISMO,Não Fossem as Sílabas do Sábado,,Apresentação ou Performance de Teatro,29213896000179,São Paulo,SP,Sudeste,451440.0,0.0,451440.0,0.0,2026-11-30,2026-11-30,2028-11-30,2026,Captando,0.775,Rouanet,Cultura,True
262227,CAROLINA CAPOANI,A HISTÓRIA DE JANDIR CAPOANI,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***901160**,Canoas,RS,Sul,148434.0,0.0,148434.0,0.0,2026-05-01,2026-05-01,2029-04-30,2026,Captando,0.775,Rouanet,Cultura,True
264165,GREMIO RECREATIVO ESCOLA DE SAMBA RECANTO DO ENGENHO,G.R.E.S Recanto do Engenho – Desfile Carnavalesco da Comunidade do Engenho Pequeno – São Gonçalo/RJ,,Desfiles festivos de caráter musical e cênico,63524825000125,São Gonçalo,RJ,Sudeste,246510.0,0.0,246510.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
262288,BRASIL IMAGEM PRODUCAO E COMUNICACAO LTDA,Povos da Floresta - A Curvatura do Olhar,,Exposição Cultural / Artística,03640289000100,Porto Alegre,RS,Sul,396336.875,0.0,396336.875,0.0,2026-06-01,2026-06-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
264138,GREMIO RECREATIVO E ESCOLA DE SAMBA UNIDOS DO BARRO VERMELHO,GRES Unidos do Barro Vermelho – Desfile Oficial do Carnaval Popular da Comunidade do Barro Vermelho – São Gonçalo/RJ,,Desfiles festivos de caráter musical e cênico,13284593000107,São Gonçalo,RJ,Sudeste,193050.0,0.0,193050.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.775,Rouanet,Cultura,True
261157,21.530.360 ELIAQUIN PETRUS ARAUJO DA SILVA,Nas Rotas das Notas: Do Solo ao Baile,,Apresentação/Gravação de Música Instrumental,21530360000175,Angra dos Reis,RJ,Sudeste,199732.5,0.0,199732.5,0.0,2026-05-01,2026-05-01,2029-05-01,2026,Captando,0.775,Rouanet,Cultura,True
264125,RICARDO MARTINS BISAN,Rota Sertaneja 2026,,Apresentação/Gravação de Música Regional,***626008**,Praia Grande,SP,Sudeste,455152.5,0.0,455152.5,0.0,2026-06-01,2026-06-01,2027-06-01,2026,Captando,0.775,Rouanet,Cultura,True
262631,VISAO DE UM HOMEM COMUM LTDA,VISÃO DE UM HOMEM COMUM VOLUME 4,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,65941110000101,Belo Horizonte,MG,Sudeste,104841.0,0.0,104841.0,0.0,2026-04-13,2026-04-13,2028-09-29,2026,Captando,0.775,Rouanet,Cultura,True
264085,JULIANA MARIA DAIBERT DE ARAUJO SILVA,Flávio Apro,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,***773209**,Maringá,PR,Sul,170974.6504,0.0,170974.6504,0.0,2026-09-01,2026-09-01,2029-08-31,2026,Captando,0.775,Rouanet,Cultura,True
261177,MARCA PRODUCOES ARTISTICAS LTDA,Semana Farroupilha,,Apresentação/Gravação de Música Regional,07793081000173,Nova Prata,RS,Sul,264594.0,0.0,264594.0,0.0,2026-05-01,2026-05-01,2027-01-31,2026,Captando,0.775,Rouanet,Cultura,True
262611,LUSO PRODUTORA LTDA,Livro - Rios de Sangue,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,51162404000112,Rio de Janeiro,RJ,Sudeste,239901.75,0.0,239901.75,0.0,2026-07-02,2026-07-02,2028-04-30,2026,Captando,0.775,Rouanet,Cultura,True
262224,FERNANDO DA SILVA,"Saberes Ancestrais, Memória e Religiosidade Afro-Brasileira-  Ile Ase Ala Funfun ",,Ações de Educação Patrimonial,***837868**,Embu das Artes,SP,Sudeste,197604.0,0.0,197604.0,0.0,2026-05-01,2026-05-01,2029-10-31,2026,Captando,0.775,Rouanet,Cultura,True
264049,ANA FLAVIA CARBINATTI FRATUCCELLO,PARA ESSAS MULHERES,,Empreend Ações Educ-Cult/Capacitação/Treinamento,***953628**,Araras,SP,Sudeste,306058.5,0.0,306058.5,0.0,2026-08-01,2026-08-01,2027-07-31,2026,Captando,0.775,Rouanet,Cultura,True
